Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MedidorVazao: 1 = ADCP (outros modelos), 2 = ADCP RiverPro de 1200 kHz, 3 = ADCP RiverPro de 600 kHz, 4 = ADCP RiverRay de 600 kHz, 5 = ADCP StreamPro, 6 = ADCP Workhorse Rio Grande de 1200 kHz, 7 = ADCP Workhorse Rio Grande de 300 kHz,
8 = ADCP Workhorse Rio Grande de 600 kHz, 9 = Barco em movimento (moving boat ou smoot), 10 = FlowTracker;11 = Flutuador, 12 = MF Pro;13 = Micromolinete, 14 = Molinete de eixo horizontal, 15 = Molinete de eixo vertical,
16 = RiverSurveyor = M9, 17 = RiverSurveyor = S5, 18 = Volumétrico, 19 = Outros, 20 = Não especificado

Restrições da consulta:
Código da Estação:60680000


EstacaoCodigo;NivelConsistencia;Data;Hora;NumMedicao;Cota;Vazao;AreaMolhada;Largura;VelMedia;Profundidade;tecnico;medidorvazao
60680000;2;21/12/1984;01/01/1900 07:00;205;"123,0";"98,5";"140,9";"67,0";"0,699";"2,1";;
60680000;1;21/12/1984;01/01/1900 07:00;205;"123,0";"98,5";"140,9";"67,0";"0,699";"2,1";;
60680000;2;27/10/1984;01/01/1900 07:00;204;"89,0";"67,1";"120,0";"67,9";"0,559";"1,77";;
60680000;1;27/10/1984;01/01/1900 07:00;204;"89,0";"67,1";"120,0";"67,9";"0,559";"1,77";;
60680000;2;27/07/1984;01/01/1900 07:00;203;"100,0";"78,0";"128,8";"66,3";"0,605";"1,94";;
60680000;1;27/07/1984;01/01/1900 07:00;203;"100,0";"78,0";"128,8";"66,3";"0,605";"1,94";;
60680000;2;26/04/1984;01/01/1900 07:00;202;"176,0";"161,0";"180,6";"69,0";"0,891";"2,61";;
60680000;1;26/04/1984;01/01/1900 07:00;202;"176,0";"161,0";"180,6";"69,0";"0,891";"2,61";;
60680000;2;01/03/1984;01/01/1900 07:00;201;"181,0";"174,0";"173,9";"69,5";"1,0";"2,5";;
60680000;1;01/03/1984;01/01/1900 07:00;201;"181,0";"174,0";"173,9";"69,5";"1,0";"2,5";;
60680000;2;28/11/1983;01/01/1900 07:00;200;"193,0";"186,0";"190,6";"69,0";"0,978";"2,76";;
60680000;1;28/11/1983;01/01/1900 07:00;200;"193,0";"186,0";"190,6";"69,0";"0,978";"2,76";;
60680000;2;25/08/1983;01/01/1900 07:00;199;"123,0";"98,9";"141,9";"67,2";"0,697";"2,11";;
60680000;1;25/08/1983;01/01/1900 07:00;199;"123,0";"98,9";"141,9";"67,2";"0,697";"2,11";;
60680000;2;31/05/1983;01/01/1900 07:00;198;"215,0";"209,0";"206,3";"70,0";"1,01";"2,94";;
60680000;1;31/05/1983;01/01/1900 07:00;198;"215,0";"209,0";"206,3";"70,0";"1,01";"2,94";;
60680000;2;25/02/1983;01/01/1900 07:00;197;"288,0";"326,0";"249,2";"70,0";"1,307";"3,56";;
60680000;1;25/02/1983;01/01/1900 07:00;197;"288,0";"326,0";"249,2";"70,0";"1,307";"3,56";;
60680000;2;24/11/1982;01/01/1900 07:00;196;"186,0";"174,0";"180,7";"68,3";"0,961";"2,64";;
60680000;1;24/11/1982;01/01/1900 07:00;196;"186,0";"174,0";"180,7";"68,3";"0,961";"2,64";;
60680000;2;27/08/1982;01/01/1900 07:00;195;"143,0";"117,0";"154,4";"66,0";"0,755";"2,34";;
60680000;1;27/08/1982;01/01/1900 07:00;195;"143,0";"117,0";"154,4";"66,0";"0,755";"2,34";;
60680000;2;14/05/1982;01/01/1900 07:00;194;"224,0";"220,0";"200,3";"68,0";"1,1";"2,94";;
60680000;1;14/05/1982;01/01/1900 07:00;194;"224,0";"220,0";"200,3";"68,0";"1,1";"2,94";;
60680000;2;23/02/1982;01/01/1900 07:00;193;"266,0";"306,0";"247,3";"71,2";"1,237";"3,47";;
60680000;1;23/02/1982;01/01/1900 07:00;193;"266,0";"306,0";"247,3";"71,2";"1,237";"3,47";;
60680000;2;26/11/1981;01/01/1900 07:00;192;"271,0";"300,0";"244,5";"71,3";"1,225";"3,43";;
60680000;1;26/11/1981;01/01/1900 07:00;192;"271,0";"300,0";"244,5";"71,3";"1,225";"3,43";;
60680000;2;27/08/1981;01/01/1900 07:00;191;"74,0";"54,4";"110,0";"65,7";"0,495";"1,67";;
60680000;1;27/08/1981;01/01/1900 07:00;191;"74,0";"54,4";"110,0";"65,7";"0,495";"1,67";;
60680000;1;25/05/1981;01/01/1900 07:00;190;"124,0";"97,1";"135,0";"35,0";"0,719";"3,86";;
60680000;2;26/02/1981;01/01/1900 07:00;189;"127,0";"105,0";"138,5";"65,0";"0,757";"2,13";;
60680000;1;26/02/1981;01/01/1900 07:00;189;"127,0";"105,0";"138,5";"65,0";"0,757";"2,13";;
60680000;2;27/05/1980;01/01/1900 07:00;188;"157,0";"142,0";"161,7";"67,0";"0,878";"2,41";;
60680000;1;27/05/1980;01/01/1900 07:00;188;"157,0";"142,0";"161,7";"67,0";"0,878";"2,41";;
60680000;2;26/03/1980;01/01/1900 07:00;187;"220,0";"223,0";"201,8";"68,5";"1,104";"2,95";;
60680000;1;26/03/1980;01/01/1900 07:00;187;"220,0";"223,0";"201,8";"68,5";"1,104";"2,95";;
60680000;2;29/01/1980;01/01/1900 07:00;186;"275,0";"315,0";"239,3";"69,5";"1,317";"3,44";;
60680000;1;29/01/1980;01/01/1900 07:00;186;"275,0";"315,0";"239,3";"69,5";"1,317";"3,44";;
60680000;2;17/12/1979;01/01/1900 07:00;185;"146,0";"128,0";"159,2";"67,3";"0,804";"2,36";;
60680000;1;17/12/1979;01/01/1900 07:00;185;"146,0";"128,0";"159,2";"67,3";"0,804";"2,36";;
60680000;2;24/09/1979;01/01/1900 07:00;184;"151,0";"124,0";"150,6";"64,2";"0,82";"2,34";;
60680000;1;24/09/1979;01/01/1900 07:00;184;"151,0";"124,0";"150,6";"64,2";"0,82";"2,34";;
60680000;2;26/06/1979;01/01/1900 07:00;183;"132,0";"120,0";"145,5";"65,55";"0,825";"2,22";;
60680000;1;26/06/1979;01/01/1900 07:00;183;"132,0";"120,0";"145,5";"65,55";"0,825";"2,22";;
60680000;2;24/03/1979;01/01/1900 07:00;182;"260,0";"293,0";"240,9";"70,4";"1,217";"3,42";;
60680000;1;24/03/1979;01/01/1900 07:00;182;"260,0";"293,0";"240,9";"70,4";"1,217";"3,42";;
60680000;2;25/11/1978;01/01/1900 07:00;181;"120,0";"100,0";"139,4";"65,5";"0,72";"2,13";;
60680000;1;25/11/1978;01/01/1900 07:00;181;"120,0";"100,0";"139,4";"65,5";"0,72";"2,13";;
60680000;2;25/09/1978;01/01/1900 07:00;180;"63,0";"42,5";"98,84";"65,1";"0,43";"1,52";;
60680000;1;25/09/1978;01/01/1900 07:00;180;"63,0";"42,5";"98,84";"65,1";"0,43";"1,52";;
60680000;2;25/07/1978;01/01/1900 07:00;179;"110,0";"90,1";"133,0";"66,1";"0,678";"2,01";;
60680000;1;25/07/1978;01/01/1900 07:00;179;"110,0";"90,1";"133,0";"66,1";"0,678";"2,01";;
60680000;2;25/05/1978;01/01/1900 07:00;178;"145,0";"132,0";"159,2";"67,25";"0,828";"2,37";;
60680000;1;25/05/1978;01/01/1900 07:00;178;"145,0";"132,0";"159,2";"67,25";"0,828";"2,37";;
60680000;2;23/03/1978;01/01/1900 07:00;177;"185,0";"175,0";"182,4";"67,5";"0,961";"2,7";;
60680000;1;23/03/1978;01/01/1900 07:00;177;"185,0";"175,0";"182,4";"67,5";"0,961";"2,7";;
60680000;2;21/12/1977;01/01/1900 07:00;176;"134,0";"112,0";"149,3";"65,8";"0,75";"2,26";;
60680000;1;21/12/1977;01/01/1900 07:00;176;"134,0";"112,0";"149,3";"65,8";"0,75";"2,26";;
60680000;2;22/11/1977;01/01/1900 07:00;175;"154,0";"131,0";"162,5";"66,5";"0,807";"2,44";;
60680000;1;22/11/1977;01/01/1900 07:00;175;"154,0";"131,0";"162,5";"66,5";"0,807";"2,44";;
60680000;2;20/09/1977;01/01/1900 07:00;174;"69,0";"52,9";"109,5";"63,5";"0,483";"1,72";;
60680000;1;20/09/1977;01/01/1900 07:00;174;"69,0";"52,9";"109,5";"63,5";"0,483";"1,72";;
60680000;2;25/07/1977;01/01/1900 07:00;173;"99,0";"74,9";"124,9";"65,3";"0,599";"1,91";;
60680000;1;25/07/1977;01/01/1900 07:00;173;"99,0";"74,9";"124,9";"65,3";"0,599";"1,91";;
60680000;2;19/05/1977;01/01/1900 07:00;172;"188,0";"180,0";"185,7";"67,2";"0,967";"2,76";;
60680000;1;19/05/1977;01/01/1900 07:00;172;"188,0";"180,0";"185,7";"67,2";"0,967";"2,76";;
60680000;2;22/03/1977;01/01/1900 07:00;171;"209,0";"205,0";"189,2";"67,3";"1,081";"2,81";;
60680000;1;22/03/1977;01/01/1900 07:00;171;"209,0";"205,0";"189,2";"67,3";"1,081";"2,81";;
60680000;2;21/02/1977;01/01/1900 07:00;170;"207,0";"197,0";"190,2";"67,3";"1,038";"2,82";;
60680000;1;21/02/1977;01/01/1900 07:00;170;"207,0";"197,0";"190,2";"67,3";"1,038";"2,82";;
60680000;2;20/01/1977;01/01/1900 07:00;169;"262,0";"310,0";"246,3";"71,6";"1,26";"3,43";;
60680000;1;20/01/1977;01/01/1900 07:00;169;"262,0";"310,0";"246,3";"71,6";"1,26";"3,43";;
60680000;2;16/12/1976;01/01/1900 07:00;168;"299,0";"337,0";"264,1";"74,4";"1,274";"3,55";;
60680000;1;16/12/1976;01/01/1900 07:00;168;"299,0";"337,0";"264,1";"74,4";"1,274";"3,55";;
60680000;2;20/11/1976;01/01/1900 07:00;167;"228,0";"231,0";"212,6";"69,8";"1,087";"3,04";;
60680000;1;20/11/1976;01/01/1900 07:00;167;"228,0";"231,0";"212,6";"69,8";"1,087";"3,04";;
60680000;2;25/10/1976;01/01/1900 07:00;166;"126,0";"98,7";"140,7";"65,3";"0,701";"2,15";;
60680000;1;25/10/1976;01/01/1900 07:00;166;"126,0";"98,7";"140,7";"65,3";"0,701";"2,15";;
60680000;2;21/09/1976;01/01/1900 07:00;165;"89,0";"64,4";"114,7";"64,2";"0,561";"1,78";;
60680000;1;21/09/1976;01/01/1900 07:00;165;"89,0";"64,4";"114,7";"64,2";"0,561";"1,78";;
60680000;2;18/08/1976;01/01/1900 07:00;164;"48,0";"30,7";"89,7";"62,1";"0,342";"1,44";;
60680000;1;18/08/1976;01/01/1900 07:00;164;"48,0";"30,7";"89,7";"62,1";"0,342";"1,44";;
60680000;2;22/07/1976;01/01/1900 07:00;163;"74,0";"49,0";"105,5";"63,5";"0,464";"1,66";;
60680000;1;22/07/1976;01/01/1900 07:00;163;"74,0";"49,0";"105,5";"63,5";"0,464";"1,66";;
60680000;2;23/06/1976;01/01/1900 07:00;162;"86,0";"58,7";"111,6";"63,9";"0,526";"1,74";;
60680000;1;23/06/1976;01/01/1900 07:00;162;"86,0";"58,7";"111,6";"63,9";"0,526";"1,74";;
60680000;2;20/05/1976;01/01/1900 07:00;161;"114,0";"87,7";"128,4";"64,8";"0,682";"1,98";;
60680000;1;20/05/1976;01/01/1900 07:00;161;"114,0";"87,7";"128,4";"64,8";"0,682";"1,98";;
60680000;2;13/04/1976;01/01/1900 07:00;160;"178,0";"158,0";"175,1";"66,1";"0,899";"2,64";;
60680000;1;13/04/1976;01/01/1900 07:00;160;"178,0";"158,0";"175,1";"66,1";"0,899";"2,64";;
60680000;2;23/03/1976;01/01/1900 07:00;159;"196,0";"196,0";"189,1";"66,6";"1,034";"2,83";;
60680000;1;23/03/1976;01/01/1900 07:00;159;"196,0";"196,0";"189,1";"66,6";"1,034";"2,83";;
60680000;2;16/02/1976;01/01/1900 07:00;158;"118,0";"97,8";"136,8";"64,0";"0,714";"2,13";;
60680000;1;16/02/1976;01/01/1900 07:00;158;"118,0";"97,8";"136,8";"64,0";"0,714";"2,13";;
60680000;2;20/01/1976;01/01/1900 07:00;157;"121,0";"99,6";"137,1";"67,7";"0,726";"2,02";;
60680000;1;20/01/1976;01/01/1900 07:00;157;"121,0";"99,6";"137,1";"67,7";"0,726";"2,02";;
60680000;2;13/12/1975;01/01/1900 07:00;156;"116,0";"93,5";"135,7";"66,0";"0,688";"2,05";;
60680000;1;13/12/1975;01/01/1900 07:00;156;"116,0";"93,5";"135,7";"66,0";"0,688";"2,05";;
60680000;2;18/11/1975;01/01/1900 07:00;155;"117,0";"95,1";"134,7";"65,0";"0,705";"2,07";;
60680000;1;18/11/1975;01/01/1900 07:00;155;"117,0";"95,1";"134,7";"65,0";"0,705";"2,07";;
60680000;2;14/10/1975;01/01/1900 07:00;154;"91,0";"69,4";"118,7";"64,8";"0,584";"1,83";;
60680000;1;14/10/1975;01/01/1900 07:00;154;"91,0";"69,4";"118,7";"64,8";"0,584";"1,83";;
60680000;2;22/09/1975;01/01/1900 07:00;153;"38,0";"26,9";"84,55";"62,0";"0,317";"1,36";;
60680000;1;22/09/1975;01/01/1900 07:00;153;"38,0";"26,9";"84,55";"62,0";"0,317";"1,36";;
60680000;2;18/07/1975;01/01/1900 07:00;152;"90,0";"68,5";"119,3";"65,1";"0,574";"1,83";;
60680000;1;18/07/1975;01/01/1900 07:00;152;"90,0";"68,5";"119,3";"65,1";"0,574";"1,83";;
60680000;2;21/05/1975;01/01/1900 07:00;151;"122,0";"98,4";"132,4";"65,7";"0,742";"2,01";;
60680000;1;21/05/1975;01/01/1900 07:00;151;"122,0";"98,4";"132,4";"65,7";"0,742";"2,01";;
60680000;2;22/03/1975;01/01/1900 07:00;150;"145,0";"128,0";"153,8";"66,2";"0,834";"2,32";;
60680000;1;22/03/1975;01/01/1900 07:00;150;"145,0";"128,0";"153,8";"66,2";"0,834";"2,32";;
60680000;2;23/02/1975;01/01/1900 07:00;149;"224,0";"232,0";"196,9";"68,0";"1,178";"2,89";;
60680000;1;23/02/1975;01/01/1900 07:00;149;"224,0";"232,0";"196,9";"68,0";"1,178";"2,89";;
60680000;2;19/01/1975;01/01/1900 07:00;148;"148,0";"136,0";"152,8";"67,7";"0,889";"2,25";;
60680000;1;19/01/1975;01/01/1900 07:00;148;"148,0";"136,0";"152,8";"67,7";"0,889";"2,25";;
60680000;2;17/12/1974;01/01/1900 07:00;147;"178,0";"163,0";"176,7";"67,4";"0,922";"2,62";;
60680000;1;17/12/1974;01/01/1900 07:00;147;"178,0";"163,0";"176,7";"67,4";"0,922";"2,62";;
60680000;2;26/11/1974;01/01/1900 07:00;146;"102,0";"74,5";"122,6";"65,4";"0,607";"1,87";;
60680000;1;26/11/1974;01/01/1900 07:00;146;"102,0";"74,5";"122,6";"65,4";"0,607";"1,87";;
60680000;2;28/07/1974;01/01/1900 07:00;145;"121,0";"91,9";"126,4";"65,6";"0,726";"1,92";;
60680000;1;28/07/1974;01/01/1900 07:00;145;"121,0";"91,9";"126,4";"65,6";"0,726";"1,92";;
60680000;2;25/05/1974;01/01/1900 07:00;144;"194,0";"182,0";"185,4";"68,1";"0,981";"2,72";;
60680000;2;25/05/1974;01/01/1900 07:00;143;"195,0";"192,0";"192,6";"69,2";"0,995";"2,78";;
60680000;1;25/05/1974;01/01/1900 07:00;143;"195,0";"192,0";"192,6";"69,2";"0,995";"2,78";;
60680000;1;25/05/1974;01/01/1900 07:00;144;"194,0";"182,0";"185,4";"68,1";"0,981";"2,72";;
60680000;2;27/04/1974;01/01/1900 07:00;142;"247,0";"262,0";"219,5";"70,15";"1,194";"3,12";;
60680000;2;27/04/1974;01/01/1900 07:00;141;"248,0";"266,0";"222,9";"70,15";"1,191";"3,17";;
60680000;1;27/04/1974;01/01/1900 07:00;142;"247,0";"262,0";"219,5";"70,15";"1,194";"3,12";;
60680000;1;27/04/1974;01/01/1900 07:00;141;"248,0";"266,0";"222,9";"70,15";"1,191";"3,17";;
60680000;2;27/02/1974;01/01/1900 07:00;140;"159,0";"150,0";"163,3";"66,9";"0,921";"2,44";;
60680000;1;27/02/1974;01/01/1900 07:00;140;"159,0";"150,0";"163,3";"66,9";"0,921";"2,44";;
60680000;2;31/01/1974;01/01/1900 07:00;139;"196,0";"194,0";"188,9";"66,5";"1,028";"2,84";;
60680000;1;31/01/1974;01/01/1900 07:00;139;"196,0";"194,0";"188,9";"66,5";"1,028";"2,84";;
60680000;2;28/09/1973;01/01/1900 07:00;138;"80,0";"52,6";"101,4";"64,1";"0,519";"1,58";;
60680000;2;28/09/1973;01/01/1900 07:00;137;"80,0";"58,8";"108,5";"64,1";"0,541";"1,69";;
60680000;1;28/09/1973;01/01/1900 07:00;137;"80,0";"58,8";"108,5";"64,1";"0,541";"1,69";;
60680000;1;28/09/1973;01/01/1900 07:00;138;"80,0";"52,6";"101,4";"64,1";"0,519";"1,58";;
60680000;2;29/08/1973;01/01/1900 07:00;135;"91,0";"68,1";"116,4";"64,8";"0,585";"1,79";;
60680000;2;29/08/1973;01/01/1900 07:00;136;"91,0";"67,5";"116,2";"64,8";"0,58";"1,79";;
60680000;1;29/08/1973;01/01/1900 07:00;136;"91,0";"67,5";"116,2";"64,8";"0,58";"1,79";;
60680000;1;29/08/1973;01/01/1900 07:00;135;"91,0";"68,1";"116,4";"64,8";"0,585";"1,79";;
60680000;2;14/07/1973;01/01/1900 07:00;133;"122,0";"99,1";"136,6";"65,5";"0,725";"2,08";;
60680000;2;14/07/1973;01/01/1900 07:00;134;"122,0";"101,0";"135,5";"65,5";"0,742";"2,06";;
60680000;1;14/07/1973;01/01/1900 07:00;133;"122,0";"99,1";"136,6";"65,5";"0,725";"2,08";;
60680000;1;14/07/1973;01/01/1900 07:00;134;"122,0";"101,0";"135,5";"65,5";"0,742";"2,06";;
60680000;2;12/06/1973;01/01/1900 07:00;132;"151,0";"135,0";"161,9";"66,4";"0,833";"2,43";;
60680000;2;12/06/1973;01/01/1900 07:00;131;"151,0";"136,0";"162,8";"66,4";"0,834";"2,45";;
60680000;1;12/06/1973;01/01/1900 07:00;132;"151,0";"135,0";"161,9";"66,4";"0,833";"2,43";;
60680000;1;12/06/1973;01/01/1900 07:00;131;"151,0";"136,0";"162,8";"66,4";"0,834";"2,45";;
60680000;2;27/05/1973;01/01/1900 07:00;129;"182,0";"171,0";"178,7";"66,9";"0,956";"2,67";;
60680000;2;27/05/1973;01/01/1900 07:00;130;"182,0";"170,0";"177,7";"66,9";"0,956";"2,65";;
60680000;1;27/05/1973;01/01/1900 07:00;129;"182,0";"171,0";"178,7";"66,9";"0,956";"2,67";;
60680000;1;27/05/1973;01/01/1900 07:00;130;"182,0";"170,0";"177,7";"66,9";"0,956";"2,65";;
60680000;2;27/04/1973;01/01/1900 07:00;128;"214,0";"213,0";"197,9";"67,45";"1,076";"2,93";;
60680000;2;27/04/1973;01/01/1900 07:00;127;"214,0";"203,0";"195,9";"67,45";"1,035";"2,9";;
60680000;1;27/04/1973;01/01/1900 07:00;128;"214,0";"213,0";"197,9";"67,45";"1,076";"2,93";;
60680000;1;27/04/1973;01/01/1900 07:00;127;"214,0";"203,0";"195,9";"67,45";"1,035";"2,9";;
60680000;2;29/03/1973;01/01/1900 07:00;125;"299,0";"351,0";"276,6";"75,6";"1,268";"3,65";;
60680000;2;29/03/1973;01/01/1900 07:00;126;"299,0";"355,0";"286,4";"75,59";"1,226";"3,82";;
60680000;1;29/03/1973;01/01/1900 07:00;125;"299,0";"351,0";"276,6";"75,6";"1,268";"3,65";;
60680000;1;29/03/1973;01/01/1900 07:00;126;"299,0";"355,0";"286,4";"75,59";"1,226";"3,82";;
60680000;2;26/02/1973;01/01/1900 07:00;123;"215,0";"218,0";"200,0";"67,6";"1,091";"2,95";;
60680000;2;26/02/1973;01/01/1900 07:00;124;"214,0";"217,0";"197,8";"67,6";"1,095";"2,92";;
60680000;1;26/02/1973;01/01/1900 07:00;124;"214,0";"217,0";"197,8";"67,6";"1,095";"2,92";;
60680000;1;26/02/1973;01/01/1900 07:00;123;"215,0";"218,0";"200,0";"67,6";"1,091";"2,95";;
60680000;2;14/01/1973;01/01/1900 07:00;121;"243,0";"257,0";"227,8";"70,3";"1,129";"3,24";;
60680000;2;14/01/1973;01/01/1900 07:00;122;"243,0";"259,0";"229,1";"70,3";"1,131";"3,25";;
60680000;1;14/01/1973;01/01/1900 07:00;121;"243,0";"257,0";"227,8";"70,3";"1,129";"3,24";;
60680000;1;14/01/1973;01/01/1900 07:00;122;"243,0";"259,0";"229,1";"70,3";"1,131";"3,25";;
60680000;2;10/12/1972;01/01/1900 07:00;120;"157,0";"137,0";"164,5";"66,5";"0,835";"2,47";;
60680000;2;10/12/1972;01/01/1900 07:00;119;"159,0";"136,0";"165,1";"66,5";"0,826";"2,48";;
60680000;1;10/12/1972;01/01/1900 07:00;120;"157,0";"137,0";"164,5";"66,5";"0,835";"2,47";;
60680000;1;10/12/1972;01/01/1900 07:00;119;"159,0";"136,0";"165,1";"66,5";"0,826";"2,48";;
60680000;2;14/11/1972;01/01/1900 07:00;118;"138,0";"118,0";"152,1";"64,95";"0,774";"2,34";;
60680000;2;14/11/1972;01/01/1900 07:00;117;"138,0";"118,0";"150,3";"64,95";"0,787";"2,31";;
60680000;1;14/11/1972;01/01/1900 07:00;117;"138,0";"118,0";"150,3";"64,95";"0,787";"2,31";;
60680000;1;14/11/1972;01/01/1900 07:00;118;"138,0";"118,0";"152,1";"64,95";"0,774";"2,34";;
60680000;2;24/10/1972;01/01/1900 07:00;116;"106,0";"90,4";"135,9";"64,1";"0,665";"2,12";;
60680000;2;24/10/1972;01/01/1900 07:00;115;"106,0";"90,1";"135,1";"64,1";"0,666";"2,1";;
60680000;1;24/10/1972;01/01/1900 07:00;116;"106,0";"90,4";"135,9";"64,1";"0,665";"2,12";;
60680000;1;24/10/1972;01/01/1900 07:00;115;"106,0";"90,1";"135,1";"64,1";"0,666";"2,1";;
60680000;2;13/09/1972;01/01/1900 07:00;113;"70,0";"47,3";"101,0";"60,97";"0,468";"1,65";;
60680000;2;13/09/1972;01/01/1900 07:00;114;"70,0";"48,8";"101,7";"60,97";"0,479";"1,66";;
60680000;1;13/09/1972;01/01/1900 07:00;113;"70,0";"47,3";"101,0";"60,97";"0,468";"1,65";;
60680000;1;13/09/1972;01/01/1900 07:00;114;"70,0";"48,8";"101,7";"60,97";"0,479";"1,66";;
60680000;2;06/08/1972;01/01/1900 07:00;112;"81,0";"58,4";"112,4";"62,2";"0,519";"1,8";;
60680000;2;06/08/1972;01/01/1900 07:00;111;"81,0";"59,1";"112,4";"62,2";"0,525";"1,8";;
60680000;1;06/08/1972;01/01/1900 07:00;112;"81,0";"58,4";"112,4";"62,2";"0,519";"1,8";;
60680000;1;06/08/1972;01/01/1900 07:00;111;"81,0";"59,1";"112,4";"62,2";"0,525";"1,8";;
60680000;2;08/07/1972;01/01/1900 07:00;109;"100,0";"80,0";"124,2";"62,65";"0,644";"1,98";;
60680000;2;08/07/1972;01/01/1900 07:00;110;"100,0";"77,9";"122,7";"62,65";"0,635";"1,95";;
60680000;1;08/07/1972;01/01/1900 07:00;109;"100,0";"80,0";"124,2";"62,65";"0,644";"1,98";;
60680000;1;08/07/1972;01/01/1900 07:00;110;"100,0";"77,9";"122,7";"62,65";"0,635";"1,95";;
60680000;2;27/06/1972;01/01/1900 07:00;108;"98,0";"69,3";"108,4";"62,8";"0,639";"1,72";;
60680000;2;27/06/1972;01/01/1900 07:00;107;"100,0";"72,2";"112,9";"63,0";"0,64";"1,79";;
60680000;1;27/06/1972;01/01/1900 07:00;108;"98,0";"69,3";"108,4";"62,8";"0,639";"1,72";;
60680000;1;27/06/1972;01/01/1900 07:00;107;"100,0";"72,2";"112,9";"63,0";"0,64";"1,79";;
60680000;2;19/05/1972;01/01/1900 07:00;106;"124,0";"93,2";"136,3";"63,86";"0,683";"2,13";;
60680000;2;19/05/1972;01/01/1900 07:00;105;"124,0";"103,0";"137,8";"63,86";"0,746";"2,15";;
60680000;1;19/05/1972;01/01/1900 07:00;105;"124,0";"103,0";"137,8";"63,86";"0,746";"2,15";;
60680000;1;19/05/1972;01/01/1900 07:00;106;"124,0";"93,2";"136,3";"63,86";"0,683";"2,13";;
60680000;2;30/04/1972;01/01/1900 07:00;103;"140,0";"121,0";"146,7";"62,65";"0,821";"2,34";;
60680000;2;30/04/1972;01/01/1900 07:00;104;"140,0";"115,0";"145,7";"62,65";"0,786";"2,33";;
60680000;1;30/04/1972;01/01/1900 07:00;104;"140,0";"115,0";"145,7";"62,65";"0,786";"2,33";;
60680000;1;30/04/1972;01/01/1900 07:00;103;"140,0";"121,0";"146,7";"62,65";"0,821";"2,34";;
60680000;2;17/03/1972;01/01/1900 07:00;102;"209,0";"198,0";"195,0";"67,7";"1,014";"2,87";;
60680000;2;17/03/1972;01/01/1900 07:00;101;"210,0";"200,0";"194,7";"67,7";"1,028";"2,87";;
60680000;1;17/03/1972;01/01/1900 07:00;102;"209,0";"198,0";"195,0";"67,7";"1,014";"2,87";;
60680000;1;17/03/1972;01/01/1900 07:00;101;"210,0";"200,0";"194,7";"67,7";"1,028";"2,87";;
60680000;2;14/01/1972;01/01/1900 07:00;99;"162,0";"160,0";"175,5";"66,9";"0,914";"2,62";;
60680000;2;14/01/1972;01/01/1900 07:00;100;"162,0";"158,0";"170,5";"66,9";"0,927";"2,55";;
60680000;1;14/01/1972;01/01/1900 07:00;99;"162,0";"160,0";"175,5";"66,9";"0,914";"2,62";;
60680000;1;14/01/1972;01/01/1900 07:00;100;"162,0";"158,0";"170,5";"66,9";"0,927";"2,55";;
60680000;2;22/11/1971;01/01/1900 07:00;97;"167,0";"155,0";"168,2";"66,2";"0,921";"2,54";;
60680000;2;22/11/1971;01/01/1900 07:00;98;"166,0";"156,0";"168,0";"66,2";"0,931";"2,54";;
60680000;1;22/11/1971;01/01/1900 07:00;98;"166,0";"156,0";"168,0";"66,2";"0,931";"2,54";;
60680000;1;22/11/1971;01/01/1900 07:00;97;"167,0";"155,0";"168,2";"66,2";"0,921";"2,54";;
60680000;2;05/10/1970;01/01/1900 07:00;95;"106,0";"85,3";"136,7";"65,0";"0,624";"2,1";;
60680000;2;05/10/1970;01/01/1900 07:00;96;"106,0";"80,2";"132,2";"65,0";"0,606";"2,06";;
60680000;1;05/10/1970;01/01/1900 07:00;95;"106,0";"85,3";"136,7";"65,0";"0,624";"2,1";;
60680000;1;05/10/1970;01/01/1900 07:00;96;"106,0";"80,2";"132,2";"65,0";"0,606";"2,06";;
60680000;2;11/05/1970;01/01/1900 07:00;93;"164,0";"132,0";"155,1";"67,7";"0,848";"2,29";;
60680000;2;11/05/1970;01/01/1900 07:00;94;"164,0";"128,0";"150,2";"67,7";"0,852";"2,22";;
60680000;1;11/05/1970;01/01/1900 07:00;94;"164,0";"128,0";"150,2";"67,7";"0,852";"2,22";;
60680000;1;11/05/1970;01/01/1900 07:00;93;"164,0";"132,0";"155,1";"67,7";"0,848";"2,29";;
60680000;2;04/12/1969;01/01/1900 07:00;92;"156,0";"132,0";"160,3";"66,5";"0,822";"2,41";;
60680000;1;04/12/1969;01/01/1900 07:00;92;"156,0";"132,0";"160,3";"66,5";"0,822";"2,41";;
60680000;2;16/10/1969;01/01/1900 07:00;91;"60,0";"34,3";"89,35";"63,5";"0,383";"1,41";;
60680000;1;16/10/1969;01/01/1900 07:00;90;"90,0";"34,3";"85,38";"63,5";"0,401";"1,34";;
60680000;1;16/10/1969;01/01/1900 07:00;91;"60,0";"34,3";"89,35";"63,5";"0,383";"1,41";;
60680000;2;23/08/1969;01/01/1900 07:00;89;"50,0";"31,8";"91,56";"63,0";"0,348";"1,45";;
