Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MedidorVazao: 1 = ADCP (outros modelos), 2 = ADCP RiverPro de 1200 kHz, 3 = ADCP RiverPro de 600 kHz, 4 = ADCP RiverRay de 600 kHz, 5 = ADCP StreamPro, 6 = ADCP Workhorse Rio Grande de 1200 kHz, 7 = ADCP Workhorse Rio Grande de 300 kHz,
8 = ADCP Workhorse Rio Grande de 600 kHz, 9 = Barco em movimento (moving boat ou smoot), 10 = FlowTracker;11 = Flutuador, 12 = MF Pro;13 = Micromolinete, 14 = Molinete de eixo horizontal, 15 = Molinete de eixo vertical,
16 = RiverSurveyor = M9, 17 = RiverSurveyor = S5, 18 = Volumétrico, 19 = Outros, 20 = Não especificado

Restrições da consulta:
Código da Estação:60650000


EstacaoCodigo;NivelConsistencia;Data;Hora;NumMedicao;Cota;Vazao;AreaMolhada;Largura;VelMedia;Profundidade;tecnico;medidorvazao
60650000;2;15/05/1985;01/01/1900 07:00;33;"169,0";"41,5";"53,82";"31,2";"0,771";"1,73";;
60650000;1;15/05/1985;01/01/1900 07:00;33;"169,0";"41,5";"53,82";"31,2";"0,771";"1,73";;
60650000;2;14/03/1985;01/01/1900 07:00;32;"224,0";"70,5";"72,54";"31,6";"0,972";"2,3";;
60650000;1;14/03/1985;01/01/1900 07:00;32;"224,0";"70,5";"72,54";"31,6";"0,972";"2,3";;
60650000;2;10/12/1984;01/01/1900 07:00;31;"196,0";"52,4";"61,5";"30,9";"0,852";"1,99";;
60650000;1;10/12/1984;01/01/1900 07:00;31;"196,0";"52,4";"61,5";"30,9";"0,852";"1,99";;
60650000;2;31/10/1984;01/01/1900 07:00;30;"119,0";"18,9";"38,89";"29,8";"0,485";"1,31";;
60650000;1;31/10/1984;01/01/1900 07:00;30;"119,0";"18,9";"38,89";"29,8";"0,485";"1,31";;
60650000;1;14/08/1984;01/01/1900 07:00;29;"115,0";"15,3";"34,43";"28,8";"0,445";"1,19";;
60650000;2;29/05/1984;01/01/1900 07:00;28;"146,0";"30,7";"47,01";"30,05";"0,653";"1,56";;
60650000;1;29/05/1984;01/01/1900 07:00;28;"146,0";"30,7";"47,01";"30,05";"0,653";"1,56";;
60650000;2;15/03/1984;01/01/1900 07:00;27;"249,0";"83,1";"81,44";"31,9";"1,021";"2,55";;
60650000;1;15/03/1984;01/01/1900 07:00;27;"249,0";"83,1";"81,44";"31,9";"1,021";"2,55";;
60650000;2;06/12/1983;01/01/1900 07:00;26;"174,0";"40,6";"52,78";"29,0";"0,768";"1,82";;
60650000;1;06/12/1983;01/01/1900 07:00;26;"174,0";"40,6";"52,78";"29,0";"0,768";"1,82";;
60650000;1;28/09/1983;01/01/1900 07:00;25;"139,0";"30,1";"44,06";"30,0";"0,682";"1,47";;
60650000;2;13/06/1983;01/01/1900 07:00;24;"172,0";"44,0";"58,15";"31,5";"0,757";"1,85";;
60650000;1;13/06/1983;01/01/1900 07:00;24;"172,0";"44,0";"58,15";"31,5";"0,757";"1,85";;
60650000;2;09/03/1983;01/01/1900 07:00;23;"251,0";"81,8";"80,21";"31,0";"1,019";"2,59";;
60650000;1;09/03/1983;01/01/1900 07:00;23;"251,0";"81,8";"80,21";"31,0";"1,019";"2,59";;
60650000;2;12/11/1982;01/01/1900 07:00;22;"192,0";"48,2";"58,28";"30,45";"0,828";"1,91";;
60650000;1;12/11/1982;01/01/1900 07:00;22;"192,0";"48,2";"58,28";"30,45";"0,828";"1,91";;
60650000;2;11/08/1982;01/01/1900 07:00;21;"153,0";"31,7";"46,77";"29,3";"0,679";"1,6";;
60650000;1;11/08/1982;01/01/1900 07:00;21;"153,0";"31,7";"46,77";"29,3";"0,679";"1,6";;
60650000;2;12/05/1982;01/01/1900 07:00;20;"201,0";"54,8";"65,9";"31,4";"0,831";"2,1";;
60650000;1;12/05/1982;01/01/1900 07:00;20;"201,0";"54,8";"65,9";"31,4";"0,831";"2,1";;
60650000;2;08/02/1982;01/01/1900 07:00;19;"271,0";"92,2";"90,6";"32,0";"1,018";"2,83";;
60650000;1;08/02/1982;01/01/1900 07:00;19;"271,0";"74,1";"90,55";"32,0";"0,818";"2,83";;
60650000;2;28/11/1981;01/01/1900 07:00;18;"204,0";"60,0";"66,83";"31,1";"0,898";"2,15";;
60650000;1;28/11/1981;01/01/1900 07:00;18;"204,0";"60,0";"66,83";"31,1";"0,898";"2,15";;
60650000;2;10/08/1981;01/01/1900 07:00;17;"119,0";"17,4";"37,12";"30,0";"0,47";"1,24";;
60650000;1;10/08/1981;01/01/1900 07:00;17;"119,0";"17,4";"37,12";"30,0";"0,47";"1,24";;
60650000;2;12/05/1981;01/01/1900 07:00;16;"149,0";"28,3";"46,43";"29,2";"0,61";"1,6";;
60650000;1;12/05/1981;01/01/1900 07:00;16;"149,0";"28,3";"46,43";"29,2";"0,61";"1,6";;
60650000;2;11/02/1981;01/01/1900 07:00;15;"156,0";"35,3";"53,02";"29,9";"0,667";"1,77";;
60650000;1;11/02/1981;01/01/1900 07:00;15;"156,0";"35,3";"53,02";"29,9";"0,667";"1,77";;
60650000;2;05/09/1980;01/01/1900 07:00;14;"122,0";"18,5";"41,88";"29,3";"0,442";"1,43";;
60650000;1;05/09/1980;01/01/1900 07:00;14;"122,0";"18,5";"41,88";"29,3";"0,442";"1,43";;
60650000;2;10/05/1980;01/01/1900 07:00;13;"166,0";"41,1";"60,34";"30,0";"0,682";"2,01";;
60650000;1;10/05/1980;01/01/1900 07:00;13;"166,0";"41,1";"60,34";"30,0";"0,682";"2,01";;
60650000;2;17/03/1980;01/01/1900 07:00;12;"233,0";"72,4";"78,28";"31,7";"0,925";"2,47";;
60650000;1;17/03/1980;01/01/1900 07:00;12;"233,0";"72,4";"78,28";"31,7";"0,925";"2,47";;
60650000;2;16/01/1980;01/01/1900 07:00;11;"361,0";"147,0";"130,9";"48,0";"1,124";"2,73";;
60650000;1;16/01/1980;01/01/1900 07:00;11;"361,0";"147,0";"130,9";"48,0";"1,124";"2,73";;
60650000;2;11/12/1979;01/01/1900 07:00;10;"140,0";"27,5";"45,93";"29,5";"0,599";"1,56";;
60650000;1;11/12/1979;01/01/1900 07:00;10;"140,0";"21,5";"45,93";"29,5";"0,599";"1,56";;
60650000;2;12/09/1979;01/01/1900 07:00;9;"141,0";"27,2";"46,83";"28,3";"0,581";"1,65";;
60650000;1;12/09/1979;01/01/1900 07:00;9;"141,0";"27,2";"46,83";"28,3";"0,581";"1,65";;
60650000;2;23/06/1979;01/01/1900 07:00;8;"153,0";"32,3";"51,85";"30,0";"0,622";"1,73";;
60650000;1;23/06/1979;01/01/1900 07:00;8;"153,0";"32,3";"51,85";"30,0";"0,622";"1,73";;
60650000;2;13/03/1979;01/01/1900 07:00;7;"287,0";"103,0";"98,36";"33,3";"1,049";"2,95";;
60650000;1;13/03/1979;01/01/1900 07:00;7;"287,0";"103,0";"98,36";"33,3";"1,049";"2,95";;
60650000;2;11/11/1978;01/01/1900 07:00;6;"142,0";"27,3";"48,18";"29,6";"0,565";"1,62";;
60650000;1;11/11/1978;01/01/1900 07:00;6;"142,0";"27,3";"48,18";"29,6";"0,565";"1,62";;
60650000;1;09/09/1978;01/01/1900 07:00;5;"125,0";"16,8";"37,89";"28,4";"0,443";"1,33";;
60650000;1;14/07/1978;01/01/1900 07:00;4;"129,0";"25,2";"49,75";"32,7";"0,506";"1,52";;
60650000;2;24/05/1978;01/01/1900 07:00;3;"164,0";"40,0";"56,71";"29,3";"0,706";"1,93";;
60650000;1;24/05/1978;01/01/1900 07:00;3;"164,0";"40,0";"56,71";"29,3";"0,706";"1,93";;
60650000;1;10/03/1978;01/01/1900 07:00;2;"290,0";"95,7";"89,64";"31,2";"1,067";"2,87";;
60650000;1;10/03/1978;01/01/1900 07:00;1;"290,0";"95,7";"89,64";"31,2";"1,067";"2,87";;
60650000;2;18/02/1978;01/01/1900 07:00;1;"184,0";"48,0";"59,39";"29,3";"0,808";"2,02";;
60650000;1;18/02/1978;01/01/1900 07:00;1;"184,0";"48,0";"59,39";"29,3";"0,808";"2,02";;
